10:58:13.236 INFO  [main][SpringBootTestContextBootstrapper] Neither @ContextConfiguration nor @ContextHierarchy found for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests], using SpringBootContextLoader
10:58:13.241 INFO  [main][AbstractContextLoader] Could not detect default resource locations for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
10:58:13.242 INFO  [main][AnnotationConfigContextLoaderUtils] Could not detect default configuration classes for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests]: KafkaDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:58:13.328 INFO  [main][SpringBootTestContextBootstrapper] Found @SpringBootConfiguration vn.zalopay.KafkaDemo.KafkaDemoApplication for test class vn.zalopay.KafkaDemo.KafkaDemoApplicationTests
10:58:13.399 INFO  [main][SpringBootTestContextBootstrapper] Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:58:13.416 INFO  [main][SpringBootTestContextBootstrapper] Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@9d5509a, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@179ece50, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3b0090a4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3cd3e762, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1fa121e2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7eac9008, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4116aac9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@62ddbd7e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@74e52ef6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6ed3ccb2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1a677343]
10:58:13.974 INFO  [main][PostProcessorRegistrationDelegate$BeanPostProcessorChecker] Bean 'org.springframework.kafka.annotation.KafkaBootstrapConfiguration' of type [org.springframework.kafka.annotation.KafkaBootstrapConfiguration$$EnhancerBySpringCGLIB$$5e9df6c9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:58:14.498 INFO  [main][ThreadPoolTaskScheduler] Initializing ExecutorService
10:58:14.516 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer] partitions revoked: []
10:58:14.539 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer] partitions assigned: [helloworld.t-0]
10:58:14.722 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][ThreadPoolTaskScheduler] Shutting down ExecutorService
10:58:14.727 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer$ListenerConsumer] Consumer stopped
10:58:20.747 INFO  [main][SpringBootTestContextBootstrapper] Neither @ContextConfiguration nor @ContextHierarchy found for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests], using SpringBootContextLoader
10:58:20.752 INFO  [main][AbstractContextLoader] Could not detect default resource locations for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
10:58:20.753 INFO  [main][AnnotationConfigContextLoaderUtils] Could not detect default configuration classes for test class [vn.zalopay.KafkaDemo.KafkaDemoApplicationTests]: KafkaDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:58:20.839 INFO  [main][SpringBootTestContextBootstrapper] Found @SpringBootConfiguration vn.zalopay.KafkaDemo.KafkaDemoApplication for test class vn.zalopay.KafkaDemo.KafkaDemoApplicationTests
10:58:20.914 INFO  [main][SpringBootTestContextBootstrapper] Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
10:58:20.930 INFO  [main][SpringBootTestContextBootstrapper] Using TestExecutionListeners: [org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@9d5509a, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@179ece50, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3b0090a4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3cd3e762, org.springframework.test.context.transaction.TransactionalTestExecutionListener@1fa121e2, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7eac9008, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4116aac9, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@62ddbd7e, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@74e52ef6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6ed3ccb2, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1a677343]
10:58:21.511 INFO  [main][PostProcessorRegistrationDelegate$BeanPostProcessorChecker] Bean 'org.springframework.kafka.annotation.KafkaBootstrapConfiguration' of type [org.springframework.kafka.annotation.KafkaBootstrapConfiguration$$EnhancerBySpringCGLIB$$dc5b5478] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:58:22.032 INFO  [main][ThreadPoolTaskScheduler] Initializing ExecutorService
10:58:22.047 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer] partitions revoked: []
10:58:22.063 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer] partitions assigned: [helloworld.t-0]
10:58:22.244 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][ThreadPoolTaskScheduler] Shutting down ExecutorService
10:58:22.249 INFO  [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][KafkaMessageListenerContainer$ListenerConsumer] Consumer stopped
